k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
71,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
71,0.9222222222222223,1.0,0.8,0.8947368421052632,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8571428571428571,0.8823529411764706
71,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
71,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
71,0.9166666666666666,0.9473684210526315,0.85,0.8823529411764706,0.9411764705882353,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8
71,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
71,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
71,0.9441340782122905,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,1.0,0.9473684210526315,0.8823529411764706,0.8823529411764706
71,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
72,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.8888888888888888,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8,0.8823529411764706
72,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
72,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
72,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
72,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
72,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
72,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
72,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
72,0.9441340782122905,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,1.0,0.9473684210526315,0.8823529411764706,0.8823529411764706
72,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
73,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
73,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
73,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
73,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
73,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
73,0.9277777777777778,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8648648648648649,0.8484848484848485
73,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
73,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
73,0.9441340782122905,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,1.0,0.9473684210526315,0.8823529411764706,0.8823529411764706
73,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
74,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.8888888888888888,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8,0.8823529411764706
74,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
74,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
74,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
74,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
74,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
74,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
74,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
74,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
74,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
75,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
75,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
75,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
75,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
75,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
75,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
75,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
75,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
75,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
75,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
76,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
76,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
76,0.9222222222222223,1.0,0.8,0.918918918918919,0.8571428571428571,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
76,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
76,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
76,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
76,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
76,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
76,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
76,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
77,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
77,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
77,0.9166666666666666,1.0,0.8,0.8947368421052632,0.8571428571428571,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8571428571428571,0.8484848484848485
77,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
77,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
77,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
77,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
77,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
77,0.9441340782122905,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,1.0,0.9473684210526315,0.8823529411764706,0.8823529411764706
77,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
78,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
78,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
78,0.9166666666666666,1.0,0.8,0.8947368421052632,0.8571428571428571,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8571428571428571,0.8484848484848485
78,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
78,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
78,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
78,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
78,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
78,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
78,0.9273743016759777,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8648648648648649,0.8125
79,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
79,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
79,0.9222222222222223,1.0,0.8,0.918918918918919,0.8571428571428571,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
79,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
79,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
79,0.9111111111111111,0.9473684210526315,0.85,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8
79,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
79,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
79,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
79,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
80,0.9333333333333333,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
80,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
80,0.9222222222222223,1.0,0.8,0.918918918918919,0.8571428571428571,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
80,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
80,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
80,0.9111111111111111,0.9473684210526315,0.85,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8
80,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
80,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
80,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
80,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
81,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
81,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
81,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
81,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
81,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
81,0.9111111111111111,0.9473684210526315,0.85,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8
81,0.9444444444444444,1.0,0.8717948717948718,0.9411764705882353,1.0,0.9444444444444444,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
81,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
81,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
81,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
82,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
82,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
82,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
82,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
82,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
82,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
82,0.9444444444444444,1.0,0.918918918918919,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.8888888888888888,0.8888888888888888
82,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
82,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
82,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
83,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
83,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
83,0.9222222222222223,0.972972972972973,0.8,0.918918918918919,0.8823529411764706,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
83,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
83,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
83,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
83,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
83,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
83,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
83,0.9273743016759777,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8571428571428571,0.8484848484848485
84,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.8888888888888888,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8,0.8823529411764706
84,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
84,0.9222222222222223,0.972972972972973,0.8,0.918918918918919,0.8823529411764706,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
84,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
84,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
84,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
84,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,0.9142857142857143,1.0,0.972972972972973,0.8888888888888888,0.8888888888888888
84,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
84,0.9329608938547486,1.0,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8484848484848485
84,0.9273743016759777,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8571428571428571,0.8484848484848485
85,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
85,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
85,0.9222222222222223,0.972972972972973,0.8,0.918918918918919,0.8823529411764706,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
85,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
85,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
85,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
85,0.9444444444444444,1.0,0.8717948717948718,0.9411764705882353,1.0,0.9444444444444444,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
85,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
85,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
85,0.9217877094972067,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,0.9090909090909091,0.9444444444444444,1.0,0.9230769230769231,0.8571428571428571,0.8235294117647058
86,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
86,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
86,0.9222222222222223,0.972972972972973,0.8,0.918918918918919,0.8823529411764706,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
86,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
86,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
86,0.9111111111111111,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8571428571428571,0.7777777777777778
86,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
86,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
86,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
86,0.9217877094972067,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,0.9090909090909091,0.9444444444444444,1.0,0.9230769230769231,0.8571428571428571,0.8235294117647058
87,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
